ID,Title,Call_Number
22310,telephone between worlds,BF1228-1389:Spiritualism
22311,the scripts of cleophas a reconstruction of primitive christain documents,BF1228-1389:Spiritualism
22312,the great days of ephesus the scripts of cleophas by geraldine cummins with a critical foreword by a distinguished theological expert explanatory introduction by eb gibbes,BF1228-1389:Spiritualism
22313,the great days of ephesus the scripts of cleophas,BF1228-1389:Spiritualism
22314,they survive evidence of life beyond the grave from scripts of geraldine cummins compiled by e b gibbs,BF1228-1389:Spiritualism
22315,the pot upon the wheel by patience worth dictated through mrs john h curran ed by casper s yost,BF1228-1389:Spiritualism
22316,the teaching of platonius received by harriet h dallas introd by frederick bligh bond,BF1228-1389:Spiritualism
22317,a cloud of witnesses by anna de koven with an introduction by james h hyslop,BF1228-1389:Spiritualism
22318,journeys through space experiences of effa e danelson,BF1228-1389:Spiritualism
22319,the book of johannes,BF1228-1389:Spiritualism
22320,spiritualism,BF1228-1389:Spiritualism
22321,we knew these men,BF1228-1389:Spiritualism
22322,trismegetus revealed a royal romance and play upon words,BF1228-1389:Spiritualism
22323,the earthen vessel a volume dealing with spiritcommunication received in the form of booktests by pamela glenconner with a preface by sir oliver lodge,BF1228-1389:Spiritualism
22324,the proofs of the truths of spiritualism by the rev prof g henslow with fiftyone illustrations,BF1228-1389:Spiritualism
22325,the religion of the spirit world written by the spirits themselves,BF1228-1389:Spiritualism
22326,triune man his origin and destiny immortality proved the message of karaom recorded by novus homo psychic,BF1228-1389:Spiritualism
22327,spray from an inland sea by lilian d johnson,BF1228-1389:Spiritualism
22328,the abolishing of death by basil king,BF1228-1389:Spiritualism
22329,the light of kosmon being seven books containing essential spiritual wisdom for oahspe,BF1228-1389:Spiritualism
22330,in search of the hereafter a personal investigation into life after death,BF1228-1389:Spiritualism
22331,the busy life beyond death from the voice of the dead illus with spirit photos,BF1228-1389:Spiritualism
22332,spirit teachings,BF1228-1389:Spiritualism
22333,death the gate of life mors janua vitae a discussion of certain communications purporting to come from frederic w h myers by h a dallas with an introduction by professor w f barrett,BF1228-1389:Spiritualism
22334,oahspe a new bible in the words of jehovih and his angel embassadors a sacred history of the dominions of the higher and lower heavens on the earth for the past twentyfour thousand years,BF1228-1389:Spiritualism
22335,oahspe a new bible in the words of jehovih and his angel embassadors a sacred history of the dominions of the higher and lower heavens on the earth for the past twentyfour thousand years,BF1228-1389:Spiritualism
22336,oahspe a new bible in the words of jehovih and his angel embassadors a sacred history of the dominions of the higher and lower heavens on the earth for the past twentyfour thousand years,BF1228-1389:Spiritualism
22337,testament for the new world being seven books containing essential spiritual wisdom from oahspe,BF1228-1389:Spiritualism
22338,the pulse of creation series,BF1228-1389:Spiritualism
22339,the life beyond the veil,BF1228-1389:Spiritualism
22340,the true gospel revealed anew by jesus,BF1228-1389:Spiritualism
22341,colloquies with an unseen friend,BF1228-1389:Spiritualism
22342,growth of spiritual power,BF1228-1389:Spiritualism
22343,ouinas canoe and christmas offering filled with flowers for the darlings of earth,BF1228-1389:Spiritualism
22344,the soul its nature relations and expressions in human embodiments,BF1228-1389:Spiritualism
22345,the zirist rizir book and album,BF1228-1389:Spiritualism
22346,antiquity unveiled disclosing the origin of christianity the most startling revelations from occult sources proving christianity to be the child of paganism,BF1228-1389:Spiritualism
22347,mary baker eddy her communications from beyond the grave to harold horwood recorder and ursula roberts medium,BF1228-1389:Spiritualism
22348,the other side gods door,BF1228-1389:Spiritualism
22349,the magic of angels talks by dr lascelles,BF1228-1389:Spiritualism
22350,after death or letters from julia,BF1228-1389:Spiritualism
22351,foxtaylor automatic writing 18691892 unabridged record,BF1228-1389:Spiritualism
22352,katie fox and the foxtaylor record,BF1228-1389:Spiritualism
22353,my mystic beam discloses,BF1228-1389:Spiritualism
22354,a golden sheaf,BF1228-1389:Spiritualism
22355,arcana of spiritualism a manual of spiritual science and philosophy,BF1228-1389:Spiritualism
22356,the greater revelation messages from the unseen world received through automatic writing in various langauges sic including chinese and japanese in the chirography and with verified signatures of those sending the messages,BF1228-1389:Spiritualism
22357,the bridge a case for survival compiled by nea walker with a prologue and an epilogue by sir oliver lodge,BF1228-1389:Spiritualism
22358,birth through death the ethics of the twentieth plane a revelation received through the psychic consciousness of louis benjamin reported by albert durrant watson,BF1228-1389:Spiritualism
22359,the twentieth plane a psychic revelation reported by albert durrant watson,BF1228-1389:Spiritualism
22360,living on higher ground,BF1228-1389:Spiritualism
22361,the clock struck one and christian spiritualist being a synopsis of the investigations of spirit intercourse by an episcopal bishop three ministers five doctors and others at memphis tenn in 1855,BF1228-1389:Spiritualism
22362,the unobstructed universe,BF1228-1389:Spiritualism
22363,the betty book excursions into the world of otherconsciousness,BF1228-1389:Spiritualism
22364,the job of living,BF1228-1389:Spiritualism
22365,the road i know,BF1228-1389:Spiritualism
22366,spirit drawings a personal narrative,BF1228-1389:Spiritualism
22367,light from beyond poems of patience worth selected and compiled by herman behr,BF1228-1389:Spiritualism
22368,singer in the shadows the strange story of patience worth,BF1228-1389:Spiritualism
22369,the case of patience worth a critical study of certain unusual phenomena by walter franklin prince,BF1228-1389:Spiritualism
22370,the case of patience worth,BF1228-1389:Spiritualism
22371,patience worth a psychic mystery,BF1228-1389:Spiritualism
22372,die botschaft der santiner,BF1228-1389:Spiritualism
22373,das geistige reich,BF1228-1389:Spiritualism
22374,conversaciones etéreas con el libertador,BF1228-1389:Spiritualism
22375,monteiro lobato e o espiritismo as sessoes espíritas de monteiro lobato,BF1228-1389:Spiritualism
22376,gods smile,BF1228-1389:Spiritualism
22377,the new nuctemeron the twelve hours of apollonius of tyana,BF1228-1389:Spiritualism
22378,life in the world unseen foreword by john andersen,BF1228-1389:Spiritualism
22379,life in the world unseen,BF1228-1389:Spiritualism
22380,more about life in the world unseen,BF1228-1389:Spiritualism
22381,heilige theomonistische bibel oder das entwickelungsevangelium der erfüllung der prophezeiungen weiche johannes das bittere und süsse offene buch und ewiges evangelium nennt offenbarung 10 1 7 9 14 6 welches ist die authentische fortsetzung und vollendung der jüdischen und christlichen bibeln und anderer heiligen bücher durch mediumistisches automatisches schreiben von frau welari pseud die hellscherische inspiration des redakteurs bischof theodolithos std pseud und die führung ihrer fährten theodolinda und bischof phillips brooks ins deutsche übersetzt von den professoren c junker und j dicken unter mithilfe anderer und von theodolithos selbst nachgesehen,BF1228-1389:Spiritualism
22382,gods in embryo,BF1228-1389:Spiritualism
22383,the crucifixion and the resurrection of jesus,BF1228-1389:Spiritualism
22384,perpetuation of divine science writings,BF1228-1389:Spiritualism
22385,ancient egypt speaks a miracle of tongues by a j howard hulme and frederic h wood,BF1228-1389:Spiritualism
22386,after thirty centuries a study in extended survival by frederic h wood,BF1228-1389:Spiritualism
22387,this egyptian miracle,BF1228-1389:Spiritualism
22388,beyond death evidence for life after death,BF1228-1389:Spiritualism
22389,death and personal survival the evidence for life after death,BF1228-1389:Spiritualism
22390,immortal remains the evidence for life after death,BF1228-1389:Spiritualism
22391,when we wake how souls of many grades see their own afterlife,BF1228-1389:Spiritualism
22392,in search of the dead a scientific investigation of evidence for life after death,BF1228-1389:Spiritualism
22393,encyclopedia of afterlife beliefs and phenomena,BF1228-1389:Spiritualism
22394,the light beyond translated by alexander teixeira de mattos,BF1228-1389:Spiritualism
22395,audelà de la mort nouvelles recherches parapsychiques,BF1228-1389:Spiritualism
22396,afterlife an investigation of the evidence for life after death,BF1228-1389:Spiritualism
22397,the after death experience the physics of the nonphysical,BF1228-1389:Spiritualism
22398,a personal testimony to life after death being experiences in the worlds of spirit and of matter,BF1228-1389:Spiritualism
22399,hafed prince of persia his experiences in earthlife and spiritlife being spirit communications received through mr david duguid the glasgow trancepainting medium,BF1228-1389:Spiritualism
22400,hafed prince of persia his experiences in earthlife and spiritlife being spirit communications received through mr david duguid the glasgow trancepainting medium with an appendix containing communications from the spirit artists ruisdal and steen,BF1228-1389:Spiritualism
22401,hafed prince of persia his experiences in earthlife and spiritlife being spirit communications received through mr david duguid the glasgow trancepainting medium with an appendix containing communications from the spirit artists ruisdal and steen,BF1228-1389:Spiritualism
22402,history of the origin of all things,BF1228-1389:Spiritualism
22403,the occult life of jesus of nazareth given on spiritual authority from spirits who were contemporary mortals with jesus while on the earth,BF1228-1389:Spiritualism
22404,the occult life of jesus of nazareth embracing his parentage his youth his original doctrines and works,BF1228-1389:Spiritualism
22405,abraham lincoln returns,BF1228-1389:Spiritualism
22406,out of the deep a psychological study of human love,BF1228-1389:Spiritualism
22407,love in the afterlife,BF1228-1389:Spiritualism
22408,from india to the planet mars a study of a case of somnambulism with glossolalia by th flournoy tr by daniel b vermilye,BF1228-1389:Spiritualism
22409,the planet mars and its inhabitants a psychic revelation,BF1228-1389:Spiritualism
22410,decimon hûŷdas a romance of mars,BF1228-1389:Spiritualism
22411,journeys to the planet mars or our mission to ento mars being a record of visits made to ento mars by sara weiss psychic under the guidance of a spirit band transcribed automatically by sara weiss under the editorial direction of spirit carl de lester illustrated by thirteen original drawings,BF1228-1389:Spiritualism
22412,incarnation a plea from the masters,BF1228-1389:Spiritualism
22413,studies in alchemy the science of selftransformation,BF1228-1389:Spiritualism
22414,the immortality of the soul written down by samuel a jacoby and inspired by henry k wakamussen in spirit,BF1228-1389:Spiritualism
22415,is this wilson messages accredited to woodrow wilson,BF1228-1389:Spiritualism
22416,o livro como missão a publição de textos psicografados no brasil dos anos 1940 a 1960,BF1228-1389:Spiritualism
22417,unfinished symphonies voices from the beyond foreword by the bishop of southwark,BF1228-1389:Spiritualism
22418,clock without hands autobiography of an extrasensory perceiver,BF1228-1389:Spiritualism
22419,operations of increasing order and other essays on exotic factors of intellect unusual powers abilities etc as found in psychic science,BF1228-1389:Spiritualism
22420,operations of increasing order and other essays on exotic factors of intellect unusual powers abilities etc as found in psychic science,BF1228-1389:Spiritualism
22421,esp a scientific evaluation by c e m hansel introd by edwin g boring,BF1228-1389:Spiritualism
22422,the seeing eye the seeing i perception sensory and extrasensory,BF1228-1389:Spiritualism
22423,lets peel an onion a series of essays on extrasensory perception,BF1228-1389:Spiritualism
22424,esp and you by hans holzer,BF1228-1389:Spiritualism
22425,she follows the psychic path psychic experiences of jessie shaver jones,BF1228-1389:Spiritualism
22426,the roots of coincidence with a postscript by renée haynes,BF1228-1389:Spiritualism
22427,esp beyond time and distance by t c lethbridge,BF1228-1389:Spiritualism
22428,science philosophy and esp with a foreword by h h price,BF1228-1389:Spiritualism
22429,esp research today a study of developments in parapsychology since 1960 by j gaither pratt,BF1228-1389:Spiritualism
22430,esp in life and lab tracing hidden channels by louisa e rhine,BF1228-1389:Spiritualism
22431,elizabethan episode incorporating shakespeare and co unlimited,BF1228-1389:Spiritualism
22432,extrasensory perception edited by gertrude schmeidler,BF1228-1389:Spiritualism
22433,science and the e s p edited by j r smythies,BF1228-1389:Spiritualism
22434,learning to use extrasensory perception,BF1228-1389:Spiritualism
22435,you are psychic by sophia williams,BF1228-1389:Spiritualism
22436,man whence how and whither a record of clairvoyant investigation,BF1228-1389:Spiritualism
22437,reincarnation the hope of the world,BF1228-1389:Spiritualism
22438,the soul of things or psychometric researches and discoveries by william and elizabeth m f denton,BF1228-1389:Spiritualism
22439,the soul of things or psychometric researches and discoveries by william and elizabeth m f denton,BF1228-1389:Spiritualism
22440,the soul of things or psychometric researches and discoveries by william and elizabeth m f denton,BF1228-1389:Spiritualism
22441,leur vrai destin révélations sur les grands secrets de lhistoire,BF1228-1389:Spiritualism
22442,draumar erindi flutt í reykjavík í febrúar 1912,BF1228-1389:Spiritualism
22443,clairvoyance,BF1228-1389:Spiritualism
22444,clairvoyance,BF1228-1389:Spiritualism
22445,the clairvoyant theory of perception a new theory of vision by mm moncrieff with a foreword by hh price,BF1228-1389:Spiritualism
22446,untersuchungen über den lebensmagnetismus und das hellsehen,BF1228-1389:Spiritualism
22447,untersuchungen uber den lebensmagnetismus und das hellsehen,BF1228-1389:Spiritualism
22448,recollections of a society clairvoyant,BF1228-1389:Spiritualism
22449,second sight its history and origins,BF1228-1389:Spiritualism
22450,crystalgazing a study in the history distribution theory and practice of scrying,BF1228-1389:Spiritualism
22451,crystal gazing elementary and advanced instruction for crystal vision advanced mediumship mesmerism and an exhaustive treatise on concentration and autosuggestion,BF1228-1389:Spiritualism
22452,ink oil and mirror gazing ceremonies in modern egypt,BF1228-1389:Spiritualism
22453,clairaudience the philosophy of its expression the science of its practice by jcf grumbine,BF1228-1389:Spiritualism
22454,a voice out of egypt an adventure in clairaudience,BF1228-1389:Spiritualism
22455,adventures in time encounters with the past,BF1228-1389:Spiritualism
22456,life beyond the sunset,BF1228-1389:Spiritualism
22457,automatic writing by anita m mühl with 20 tables 4 colored,BF1228-1389:Spiritualism
22458,our unseen guest,BF1228-1389:Spiritualism
22459,voices from the void six years experience in automatic communications,BF1228-1389:Spiritualism
22460,with brushes of comets hair a record of psychic paintings and their interpretations through emma merrill an artist of old new england and an ancient persian introd by hereward carrington,BF1228-1389:Spiritualism
22461,the open door a case history of automatic writing,BF1228-1389:Spiritualism
22462,trance art and creativity a psychological analysis of the relationship between the individual ego and the numinous element in three modesprototaxic parataxic and syntaxic,BF1228-1389:Spiritualism
22463,seven minutes in eternity with their aftermath,BF1228-1389:Spiritualism
22464,after death a personal narrative,BF1228-1389:Spiritualism
22465,deathbed visions by william barrett frs,BF1228-1389:Spiritualism
22466,the limits of influence psychokinesis and the philosophy of science,BF1228-1389:Spiritualism
22467,the limits of influence psychokinesis and the philosophy of science,BF1228-1389:Spiritualism
22468,to stretch a plank a survey of psychokinesis,BF1228-1389:Spiritualism
22469,ghosts in solid form an experimental investigation of certain littleknown phenomena materialisations by gambier bolton,BF1228-1389:Spiritualism
22470,what i know of materializations from personal experience a lecture before the london spiritual alliance nov 6 1903,BF1228-1389:Spiritualism
22471,phenomena of materialisation a contribution to the investigation of mediumistic teleplastics,BF1228-1389:Spiritualism
22472,voices from the tapes recordings from the other world,BF1228-1389:Spiritualism
22473,photographing the invisible practical studies in spirit photography spirit portraiture and other rare but allied phenomena by james coates with 90 photographs,BF1228-1389:Spiritualism
22474,the strange case of william mumler spirit photographer,BF1228-1389:Spiritualism
22475,the world of the unseen an essay on the relation of higher space to things eternal by arthur willink,BF1228-1389:Spiritualism
22476,transcendental physics an account of experimental investigations from the scientific treatise of johann carl friedrich zöllner,BF1228-1389:Spiritualism
22477,transcendental physics an account of experimental investigations from the scientific treatises of johann carl friedrich zöllner,BF1228-1389:Spiritualism
22478,levitation an examination of the evidence and explanations,BF1228-1389:Spiritualism
22479,la lévitation contribution historique et critique à létude du merveilleux,BF1228-1389:Spiritualism
22480,man outside himself the facts of etheric projection the facts of etheric travel set out for consideration by hf prevost battersby,BF1228-1389:Spiritualism
22481,outofthebody experiences a fourth analysis,BF1228-1389:Spiritualism
22482,afterlife reports from the threshold of death,BF1228-1389:Spiritualism
22483,outofbody experiences a handbook,BF1228-1389:Spiritualism
22484,the case for astral projection,BF1228-1389:Spiritualism
22485,the case for astral projection,BF1228-1389:Spiritualism
22486,the phenomena of astral projection,BF1228-1389:Spiritualism
22487,the art and practice of astral projection,BF1228-1389:Spiritualism
22488,the mystery of the human double,BF1228-1389:Spiritualism
22489,le monde des esprits pneumatologie traditionnelle et scientifique,BF1228-1389:Spiritualism
22490,auras and colors four instructive and valuable lectures,BF1228-1389:Spiritualism
22491,tout par la radiesthésie,BF1228-1389:Spiritualism
22492,exploring the human aura a new way of viewing and investigating psychic phenomena,BF1228-1389:Spiritualism
22493,what your aura tells me,BF1228-1389:Spiritualism
22494,gods other door and continuity of life a study of the edgar cayce records on life after death and his lecture on the continuity of life,BF1228-1389:Spiritualism
22495,remote viewing the history and science of psychic warfare and spying,BF1228-1389:Spiritualism
22496,science confronts the paranormal,BF1404-1443:Occult sciences
22497,weird stories,BF1404-1443:Occult sciences
22498,handlexikon der magischen künste von der spätantike bis zum 19 jahrhundert mit faksimiles,BF1404-1443:Occult sciences
22499,handlexikon der magischen künste von der spätantike bis zum 19 jahrhundert,BF1404-1443:Occult sciences
22500,tainy ada i ego obitateli ili kniga zlykh dukhov volshebstva vorozhby gadanii͡a zaklinanii i prorochestve repertuar demonov vedʹm koldunov prividenii slovarʹ vsego tainstvennago sataninskago i sverkhʺestestvennago sochinenie de planso,BF1404-1443:Occult sciences
22501,encyclopaedia of superstitions folklore and the occult sciences of the world a comprehensive library of human belief and practice in the mysteries of life editorial staff cora linn daniels and cm stevens,BF1404-1443:Occult sciences
22502,encyclopaedia of superstitions folklore and the occult sciences of the world a comprehensive library of human belief and practice in the mysteries of life editorial staff cora linn daniels and cm stevens,BF1404-1443:Occult sciences
22503,encyclopaedia of superstitions folklore and the occult sciences of the world a comprehensive library of human belief and practice in the mysteries of life editorial staff cora linn daniels and cm stevens,BF1404-1443:Occult sciences
22504,dictionary of mysticism and the occult,BF1404-1443:Occult sciences
22505,encyclopedia of occultism parapsychology,BF1404-1443:Occult sciences
22506,encyclopedia of occultism parapsychology,BF1404-1443:Occult sciences
22507,encyclopedia of occultism parapsychology a compendium of information on the occult sciences magic demonology superstitions spiritism mysticism metaphysics phychical science and parapsychology with biographical and bibliographical notes and comprehensive indexes supplement,BF1404-1443:Occult sciences
22508,encyclopedia of occultism parapsychology,BF1404-1443:Occult sciences
22509,encyclopedia of occultism parapsychology,BF1404-1443:Occult sciences
22510,encyclopedia of occultism parapsychology,BF1404-1443:Occult sciences
22511,dictionary of occult hermetic and alchemical sigils,BF1404-1443:Occult sciences
22512,harpers encyclopedia of mystical paranormal experience,BF1404-1443:Occult sciences
22513,church of jesus christ of latterday saints the mormonism,BF1404-1443:Occult sciences
22514,prophecy,BF1404-1443:Occult sciences
22515,the illustrated guide to the supernatural,BF1404-1443:Occult sciences
22516,the dictionary of the occult,BF1404-1443:Occult sciences
22517,lexikon des geheimwissens das umfassende nachschlagewerk z deutung erklärung u erl d begriffe ausdrücke symbole u namen aus allen gebieten d geheimlehren u grenzwiss nebst darstellungen d geschichte zielsetzungen u tendenzen d einschlägigen vereinigungen u d lebensdaten d mit ihnen verbundenen persönlichkeiten von horst e miers mit 2790 stichwörten 223 abb u 3960 literaturhinweisen,BF1404-1443:Occult sciences
22518,the wordsworth dictionary of the occult,BF1404-1443:Occult sciences
22519,dizionario di scienze occulte,BF1404-1443:Occult sciences
22520,an encyclopedia of claims frauds and hoaxes of the occult and supernatural james randis decidedly skeptical definitions of alternate realities,BF1404-1443:Occult sciences
22521,dictionnaire de lésotérisme,BF1404-1443:Occult sciences
22522,man and the beasts within the encyclopedia of the occult the esoteric and the supernatural,BF1404-1443:Occult sciences
22523,mysteries and romances of the worlds greatests occultists,BF1404-1443:Occult sciences
22524,three famous occultists,BF1404-1443:Occult sciences
22525,modern mystics and modern magic containing a full biography of the rev william stainton moses together with sketches of swedenborg boehme madame guyon the illuminati the kabbalists the theosophists the french spiritists the society of psychical research etc,BF1404-1443:Occult sciences
22526,occultists mystics of all ages by ralph shirley with four illustrations,BF1404-1443:Occult sciences
22527,paulo coelho por ele mesmo,BF1404-1443:Occult sciences
22528,papus biographie la belle epoque de loccultisme,BF1404-1443:Occult sciences
22529,voices from home an inner journey,BF1404-1443:Occult sciences
22530,the initiate in the dark cycle a sequel to the initiate and to the initiate in the new world,BF1404-1443:Occult sciences
22531,my life in astrology,BF1404-1443:Occult sciences
22532,wo di taiwan lu he lian zhan di zong tong yun,BF1404-1443:Occult sciences
22533,the directory of the occult by hans holzer,BF1404-1443:Occult sciences
22534,new age guide a directory of organizations and leaders engaged in preparing for the new spiritual era alphabetical geographical and classified sections,BF1404-1443:Occult sciences
22535,three prose works edited with introd and notes by john buchananbrown,BF1404-1443:Occult sciences
22536,the mirror of alchimy,BF1404-1443:Occult sciences
22537,pedro ciruelos a treatise reproving all superstitions and forms of witchcraft very necessary and useful for all good christians zealous for their salvation,BF1404-1443:Occult sciences
22538,a short treatise declaringe the detestable wickednesse of magicall sciences as necromancie coniurations of spirites curiouse astrologie and suche lyke london imprinted by i alde 1561,BF1404-1443:Occult sciences
22539,satans invisible world discovered,BF1404-1443:Occult sciences
22540,the works of thomas vaughan eugenius philalethes edited annotated and introduced by arthur edward waite,BF1404-1443:Occult sciences
22541,continuation of the comte de gabalis or new discourses upon the secret sciences touching upon the new philosophy posthumous work,BF1404-1443:Occult sciences
22542,the initiation of the world,BF1404-1443:Occult sciences
22543,the initiation of the world,BF1404-1443:Occult sciences
22544,ancient wisdom and secret sects,BF1404-1443:Occult sciences
22545,the ancient wisdom,BF1404-1443:Occult sciences
22546,the natural and the supernatural in the middle ages the wiles lecture given at the queens university of belfast 2006,BF1404-1443:Occult sciences
22547,a treatise on cosmic fire,BF1404-1443:Occult sciences
22548,a treatise on cosmic fire,BF1404-1443:Occult sciences
22549,the way of power studies in the occult,BF1404-1443:Occult sciences
22550,focus on the unknown,BF1404-1443:Occult sciences
22551,the light of egypt or the science of the soul and the stars,BF1404-1443:Occult sciences
22552,the light of egypt or the science of the soul and the stars,BF1404-1443:Occult sciences
22553,magic mystery and science the occult in western civilization,BF1404-1443:Occult sciences
22554,magic mystery and science the occult in western civilization,BF1404-1443:Occult sciences
22555,the black arts,BF1404-1443:Occult sciences
22556,the cradle of the twin giants science and history by henry christmas,BF1404-1443:Occult sciences
22557,the cradle of the twin giants science and history by henry christmas,BF1404-1443:Occult sciences
22558,esp seers psychics,BF1404-1443:Occult sciences
22559,secret wisdom the occult universe explored,BF1404-1443:Occult sciences
22560,religious delusions studies of the false faiths of today,BF1404-1443:Occult sciences
22561,religious delusions a psychic study,BF1404-1443:Occult sciences
22562,epidemic delusions containing an exposé of the superstitions and frauds which underlie some ancient and modern delusions including especial reference to modern spiritualism,BF1404-1443:Occult sciences
22563,mysteries or glimpses of the supernatural containing accounts of the salem witchcraft the cocklane ghost the rochester rappings the stratford mysteries oracles astrology dreams dreams demons ghosts spectres c c,BF1404-1443:Occult sciences
22564,super mind science and health,BF1404-1443:Occult sciences
22565,lectures and meditations on threads of wisdom,BF1404-1443:Occult sciences
22566,supernatural,BF1404-1443:Occult sciences
22567,strange superstitions and magical practices by william j fielding,BF1404-1443:Occult sciences
22568,the cosmic doctrine,BF1404-1443:Occult sciences
22569,the cosmic doctrine in two parts,BF1404-1443:Occult sciences
22570,the occult arts an examination of the claims made for the existence and practice of supernormal powers and an attempted justification of some of them by the conclusions of the researches of modern science,BF1404-1443:Occult sciences
22571,the complete illustrated book of the psychic sciences,BF1404-1443:Occult sciences
22572,robert fludd hermetic philosopher and surveyor of two worlds,BF1404-1443:Occult sciences
22573,collected writings of manly p hall,BF1404-1443:Occult sciences
22574,an encyclopedic outline of masonic hermetic qabbalistic and rosicrucian symbolical philosophy being an interpretation of the secret teachings concealed within the rituals allegories and mysteries of all ages,BF1404-1443:Occult sciences
22575,lectures on ancient philosophy an introduction to the study and application of rational procedure by manly palmer hall illustrated with diagrams by howard w wookey,BF1404-1443:Occult sciences
22576,the phoenix an illustrated review of occultism and philosophy,BF1404-1443:Occult sciences
22577,the phoenix an illustrated review of occultism and philosophy,BF1404-1443:Occult sciences
22578,the phoenix an illustrated review of occultism and philosophy,BF1404-1443:Occult sciences
22579,the supernatural,BF1404-1443:Occult sciences
22580,passport to the supernatural an occult compendium from all ages and many lands,BF1404-1443:Occult sciences
22581,into the unknown,BF1404-1443:Occult sciences
22582,into the unknown,BF1404-1443:Occult sciences
22583,wish and wisdom episodes in the vagaries of belief by joseph jastrow,BF1404-1443:Occult sciences
22584,the mystery and magic of the occult,BF1404-1443:Occult sciences
22585,the encyclopedia of ancient and forbidden knowledge by zolar,BF1404-1443:Occult sciences
22586,occult bondage and deliverance advice for counselling the sick the troubled and the occultly oppressed by kurt koch,BF1404-1443:Occult sciences
22587,a skin for dancing in possession witchcraft and voodoo in film,BF1404-1443:Occult sciences
22588,mysterious happenings,BF1404-1443:Occult sciences
22589,the queer side of things,BF1404-1443:Occult sciences
22590,stranger than fiction being tales from the byways of ghosts and folklore by mary l lewes,BF1404-1443:Occult sciences
22591,the secret sciences in the light of our time,BF1404-1443:Occult sciences
22592,the secret sciences in the light of our time,BF1404-1443:Occult sciences
22593,phantasmata or illusions and fanaticisms of protean forms productive of great evils,BF1404-1443:Occult sciences
22594,phantasmata or illusions and fanaticisms of protean forms productive of great evils,BF1404-1443:Occult sciences
22595,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22596,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22597,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22598,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22599,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22600,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22601,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22602,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22603,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22604,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22605,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22606,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22607,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22608,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22609,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22610,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22611,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22612,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22613,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22614,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22615,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22616,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22617,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22618,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22619,man myth magic an illustrated encyclopedia of the supernatural editor richard cavendish,BF1404-1443:Occult sciences
22620,understanding the occult,BF1404-1443:Occult sciences
22621,first principles of esoterism a book for students of the first degree of the oriental esoteric society in the united states of america and elsewhere,BF1404-1443:Occult sciences
22622,maps of consciousness i ching tantra tarot alchemy astrology actualism,BF1404-1443:Occult sciences
22623,occult enigmas a series of metaphysical investigations,BF1404-1443:Occult sciences
22624,tapping into the force,BF1404-1443:Occult sciences
22625,principalities and powers the world of the occult including a ghost story by the author a reformationera letter on demon possession and hitherto unpublished cartoons on the occult by c s lewis,BF1404-1443:Occult sciences
22626,a manual of occultism,BF1404-1443:Occult sciences
22627,the meaning of personal existence,BF1404-1443:Occult sciences
22628,atlas of the supernatural,BF1404-1443:Occult sciences
22629,those curious new cults,BF1404-1443:Occult sciences
22630,remarkable delusions or illustrations of popular errors,BF1404-1443:Occult sciences
22631,remarkable delusions or illustrations of popular errors,BF1404-1443:Occult sciences
22632,remarkable delusions or illustrations of popular errors,BF1404-1443:Occult sciences
22633,remarkable delusions or illustrations of popular errors,BF1404-1443:Occult sciences
22634,remarkable delusions or illustrations of popular errors,BF1404-1443:Occult sciences
